,step,adult,child,limited_mobility,elder,employee,run
4162,63,2,1,0,0,3,41
4163,64,2,1,0,0,3,41
4164,65,2,1,0,0,3,41
4165,66,2,1,0,0,3,41
4166,67,2,1,0,0,3,41
4167,68,2,1,0,0,3,41
4168,69,2,1,0,0,3,41
4169,70,2,1,0,0,3,41
4170,71,2,1,0,0,3,41
4171,72,2,1,0,0,3,41
4172,73,2,1,0,0,3,41
4173,74,2,1,0,0,3,41
4174,75,2,1,0,0,3,41
4175,76,2,1,0,0,3,41
4176,77,2,1,0,0,3,41
4177,78,2,1,0,0,4,41
4178,79,3,1,0,0,4,41
4179,80,3,1,0,0,4,41
4180,81,3,1,0,0,4,41
4181,82,3,1,0,0,4,41
4182,83,4,1,0,0,4,41
4183,84,4,1,0,0,4,41
4184,85,4,1,0,0,4,41
4185,86,4,1,0,0,4,41
4186,87,4,1,0,0,4,41
4187,88,4,1,0,0,4,41
4188,89,4,1,0,0,4,41
4189,90,4,1,0,0,4,41
4190,91,4,1,0,0,4,41
4191,92,4,1,0,0,4,41
4192,93,5,1,0,0,4,41
4193,94,5,1,0,0,4,41
4194,95,5,1,0,0,4,41
4195,96,5,1,0,0,4,41
4196,97,5,1,0,0,4,41
4197,98,5,1,0,0,4,41
4198,99,5,1,0,0,4,41
4199,100,5,1,0,0,4,41
4200,1,0,0,0,1,0,42
4201,2,0,0,0,1,0,42
4202,3,0,0,0,1,0,42
4203,4,0,0,0,1,0,42
4204,5,0,0,0,1,0,42
4205,6,0,0,0,1,0,42
4206,7,0,0,0,1,0,42
4207,8,0,0,0,1,1,42
4208,9,0,0,0,1,1,42
4209,10,0,0,0,1,1,42
4210,11,0,0,0,1,1,42
4211,12,0,0,0,1,1,42
4212,13,0,0,0,1,1,42
4213,14,0,0,0,1,1,42
4214,15,0,0,0,1,1,42
4215,16,0,0,0,1,1,42
4216,17,0,0,0,1,1,42
4217,18,0,0,0,1,1,42
4218,19,0,0,0,1,1,42
4219,20,0,0,0,1,1,42
4220,21,0,0,0,1,1,42
4221,22,0,0,0,1,1,42
4222,23,0,0,0,1,2,42
4223,24,0,0,0,1,2,42
4224,25,0,0,0,1,2,42
4225,26,0,0,0,2,2,42
4226,27,0,0,0,2,2,42
4227,28,0,0,0,2,2,42
4228,29,0,0,0,2,2,42
4229,30,0,0,0,2,2,42
4230,31,0,0,0,2,3,42
4231,32,0,0,0,2,3,42
4232,33,1,0,0,2,3,42
4233,34,1,0,0,2,3,42
4234,35,1,0,0,2,3,42
4235,36,2,0,0,2,3,42
4236,37,2,0,0,2,3,42
4237,38,2,0,0,2,3,42
4238,39,2,0,0,2,3,42
4239,40,2,0,0,2,3,42
4240,41,2,0,0,2,3,42
4241,42,2,1,0,2,3,42
4242,43,2,1,0,2,3,42
4243,44,2,1,0,2,3,42
4244,45,2,1,0,2,4,42
4245,46,2,1,0,2,4,42
4246,47,2,1,0,2,4,42
4247,48,2,1,0,2,4,42
4248,49,2,1,0,2,4,42
4249,50,3,1,0,2,4,42
4250,51,3,1,0,2,4,42
4251,52,3,2,0,2,4,42
4252,53,3,2,0,2,4,42
4253,54,3,2,0,2,4,42
4254,55,3,2,0,2,4,42
4255,56,3,2,0,2,4,42
4256,57,3,2,0,2,4,42
4257,58,3,2,0,2,4,42
4258,59,3,2,0,2,4,42
4259,60,3,2,0,2,4,42
4260,61,3,2,0,2,4,42
4261,62,3,2,0,2,4,42
4262,63,3,2,0,2,4,42
4263,64,3,2,0,2,4,42
4264,65,3,2,0,2,4,42
4265,66,3,2,0,2,4,42
4266,67,3,2,0,2,4,42
4267,68,3,2,0,2,4,42
4268,69,3,2,0,2,4,42
4269,70,3,2,0,2,4,42
4270,71,3,2,0,2,4,42
4271,72,4,2,1,2,4,42
4272,73,4,2,1,2,4,42
4273,74,4,2,1,2,4,42
4274,75,4,2,1,2,4,42
4275,76,4,3,1,2,4,42
4276,77,4,3,1,2,4,42
4277,78,4,3,1,2,4,42
4278,79,4,3,1,2,4,42
4279,80,4,3,1,2,4,42
4280,81,4,3,1,2,4,42
4281,82,4,3,1,2,4,42
4282,83,4,3,1,2,4,42
4283,84,4,3,1,2,4,42
4284,85,4,3,1,2,4,42
4285,86,4,3,1,2,4,42
4286,87,4,3,1,2,4,42
4287,88,4,3,1,2,4,42
4288,89,4,3,1,2,4,42
4289,90,4,3,1,2,4,42
4290,91,4,3,1,2,4,42
4291,92,4,3,1,2,4,42
4292,93,4,3,1,2,4,42
4293,94,4,3,1,2,4,42
4294,95,4,3,1,2,4,42
4295,96,4,3,1,2,4,42
4296,97,4,3,1,2,4,42
4297,98,4,3,1,2,4,42
4298,99,4,3,1,2,4,42
4299,100,4,3,1,2,4,42
4300,1,0,0,0,0,0,43
4301,2,0,0,0,0,0,43
4302,3,0,0,0,0,0,43
4303,4,0,0,0,0,0,43
4304,5,0,0,0,0,0,43
4305,6,0,0,0,0,0,43
4306,7,0,0,0,0,0,43
4307,8,0,0,0,0,0,43
4308,9,0,0,0,0,0,43
4309,10,0,0,0,0,0,43
4310,11,0,0,0,0,0,43
4311,12,0,0,0,0,0,43
4312,13,0,0,0,0,0,43
4313,14,0,0,0,0,0,43
4314,15,0,0,0,0,0,43
4315,16,0,0,0,0,0,43
4316,17,0,0,0,0,0,43
4317,18,0,0,0,0,0,43
4318,19,0,0,0,0,0,43
4319,20,2,0,0,0,0,43
4320,21,2,0,0,0,1,43
4321,22,2,0,0,0,1,43
4322,23,2,0,0,0,2,43
4323,24,2,0,0,0,2,43
4324,25,2,0,0,0,2,43
4325,26,2,0,0,0,2,43
4326,27,2,0,0,0,2,43
4327,28,2,0,0,0,2,43
4328,29,2,0,0,0,3,43
4329,30,2,0,0,0,3,43
4330,31,2,0,0,0,3,43
4331,32,2,0,0,0,3,43
4332,33,2,0,0,0,3,43
4333,34,2,0,0,0,3,43
4334,35,2,0,0,0,3,43
4335,36,2,0,0,0,3,43
4336,37,2,0,0,0,3,43
4337,38,2,0,0,0,3,43
4338,39,2,0,0,0,3,43
4339,40,2,0,0,0,3,43
4340,41,2,0,0,0,3,43
4341,42,2,0,0,0,3,43
4342,43,3,0,0,0,3,43
4343,44,3,0,0,0,3,43
4344,45,3,0,0,0,3,43
4345,46,3,0,0,0,3,43
4346,47,3,0,0,0,3,43
4347,48,3,0,0,0,3,43
4348,49,3,0,0,0,3,43
4349,50,3,0,0,0,3,43
4350,51,3,0,0,0,3,43
4351,52,3,0,0,0,3,43
4352,53,5,0,0,0,3,43
4353,54,5,0,0,0,3,43
4354,55,5,0,0,0,3,43
4355,56,5,0,0,0,3,43
4356,57,5,0,0,0,3,43
4357,58,5,0,0,0,3,43
4358,59,5,0,0,0,3,43
4359,60,5,1,0,0,3,43
4360,61,5,1,0,0,3,43
4361,62,5,1,0,0,3,43
4362,63,5,1,0,0,3,43
4363,64,5,1,0,0,3,43
4364,65,5,1,0,0,3,43
4365,66,5,2,0,0,3,43
4366,67,5,2,0,0,3,43
4367,68,5,2,0,0,3,43
4368,69,5,2,0,0,3,43
4369,70,5,2,0,0,3,43
4370,71,5,2,0,0,4,43
4371,72,5,2,0,0,4,43
4372,73,5,2,0,0,4,43
4373,74,5,2,0,0,4,43
4374,75,5,2,0,0,4,43
4375,76,5,2,0,0,4,43
4376,77,5,2,0,0,4,43
4377,78,5,2,0,0,4,43
4378,79,5,2,0,0,4,43
4379,80,5,2,0,0,4,43
4380,81,5,2,0,0,4,43
4381,82,5,2,0,0,4,43
4382,83,5,2,0,0,4,43
4383,84,5,2,0,0,4,43
4384,85,5,2,0,0,4,43
4385,86,5,2,0,0,4,43
4386,87,5,2,0,0,4,43
4387,88,5,2,0,0,4,43
4388,89,5,2,0,0,4,43
4389,90,5,2,0,0,4,43
4390,91,5,2,0,0,4,43
4391,92,5,2,0,0,4,43
4392,93,5,2,0,0,4,43
4393,94,5,2,0,0,4,43
4394,95,6,2,0,0,4,43
4395,96,6,2,0,0,4,43
4396,97,6,2,0,0,4,43
4397,98,6,2,0,0,4,43
4398,99,6,2,0,0,4,43
4399,100,6,2,0,0,4,43
4400,1,0,0,0,0,0,44
4401,2,0,0,0,0,0,44
4402,3,0,0,0,0,0,44
4403,4,0,0,0,0,0,44
4404,5,0,0,0,0,0,44
4405,6,0,0,0,0,0,44
4406,7,0,0,0,0,0,44
4407,8,0,0,0,0,0,44
4408,9,0,0,0,0,0,44
4409,10,0,0,0,0,0,44
4410,11,0,0,0,0,0,44
4411,12,0,0,0,0,0,44
4412,13,0,0,0,0,0,44
4413,14,0,0,0,0,0,44
4414,15,0,0,0,0,0,44
4415,16,0,0,0,0,1,44
4416,17,0,0,0,0,1,44
4417,18,1,0,0,0,1,44
4418,19,1,0,0,0,1,44
4419,20,1,0,0,0,1,44
4420,21,1,0,0,0,1,44
4421,22,1,0,0,0,1,44
4422,23,1,0,0,0,1,44
4423,24,1,0,0,0,1,44
4424,25,1,0,0,0,1,44
4425,26,1,0,0,0,1,44
4426,27,1,0,0,0,1,44
4427,28,1,0,0,0,2,44
4428,29,1,0,0,0,2,44
4429,30,1,0,0,0,3,44
4430,31,1,0,0,0,3,44
4431,32,1,0,0,0,4,44
4432,33,1,0,0,0,4,44
4433,34,1,0,0,0,4,44
4434,35,1,0,0,0,4,44
4435,36,2,0,0,0,4,44
4436,37,2,0,0,0,4,44
4437,38,2,0,0,0,4,44
4438,39,2,0,0,0,4,44
4439,40,2,0,0,0,4,44
4440,41,2,0,0,0,4,44
4441,42,3,0,0,0,4,44
4442,43,3,0,0,0,4,44
4443,44,3,0,0,0,4,44
4444,45,3,0,0,0,4,44
4445,46,3,0,0,0,4,44
4446,47,3,0,0,0,4,44
4447,48,3,0,0,0,4,44
4448,49,3,0,0,0,4,44
4449,50,3,0,0,0,4,44
4450,51,3,0,0,0,4,44
4451,52,3,1,0,0,4,44
4452,53,3,1,0,0,4,44
4453,54,3,1,0,0,4,44
4454,55,3,1,0,0,4,44
4455,56,3,1,0,0,4,44
4456,57,3,1,0,0,4,44
4457,58,3,1,0,0,4,44
4458,59,3,1,0,0,4,44
4459,60,3,1,0,0,4,44
4460,61,3,1,0,0,4,44
4461,62,3,1,0,0,4,44
4462,63,3,1,0,0,4,44
4463,64,3,1,0,0,4,44
4464,65,3,1,0,0,4,44
4465,66,3,1,0,0,4,44
4466,67,3,1,0,0,4,44
4467,68,3,1,0,0,4,44
4468,69,3,1,0,0,4,44
4469,70,3,1,0,0,4,44
4470,71,3,1,0,0,4,44
4471,72,3,1,0,0,4,44
4472,73,3,1,0,0,4,44
4473,74,3,1,0,0,4,44
4474,75,3,1,0,0,4,44
4475,76,3,1,0,0,4,44
4476,77,3,1,0,0,4,44
4477,78,3,1,0,0,4,44
4478,79,3,1,0,0,4,44
4479,80,3,1,0,0,4,44
4480,81,3,1,0,0,4,44
4481,82,3,1,0,0,4,44
4482,83,3,1,0,0,4,44
4483,84,3,1,0,0,4,44
4484,85,3,1,0,0,4,44
4485,86,3,1,0,0,4,44
4486,87,3,1,0,0,4,44
4487,88,3,1,0,0,4,44
4488,89,3,1,0,0,4,44
4489,90,3,1,0,0,4,44
4490,91,3,1,0,0,4,44
4491,92,3,1,0,0,4,44
4492,93,4,1,0,0,4,44
4493,94,4,1,0,0,4,44
4494,95,4,1,0,0,4,44
4495,96,4,1,0,0,4,44
4496,97,4,1,0,0,4,44
4497,98,4,1,0,0,4,44
4498,99,4,1,0,0,4,44
4499,100,4,1,0,0,4,44
4500,1,0,0,0,0,0,45
4501,2,0,0,0,0,0,45
4502,3,0,0,0,0,0,45
4503,4,0,0,0,0,0,45
4504,5,0,0,0,0,0,45
4505,6,0,0,0,0,0,45
4506,7,0,0,0,0,0,45
4507,8,0,0,0,0,0,45
4508,9,0,0,0,0,1,45
4509,10,0,0,0,0,1,45
4510,11,0,0,0,0,1,45
4511,12,0,0,0,0,1,45
4512,13,0,0,0,0,1,45
4513,14,0,0,0,0,1,45
4514,15,0,0,0,0,1,45
4515,16,0,0,0,0,1,45
4516,17,0,0,0,0,1,45
4517,18,0,0,0,0,1,45
4518,19,0,0,0,0,1,45
4519,20,0,0,0,0,1,45
4520,21,0,0,0,0,1,45
4521,22,0,0,0,0,1,45
4522,23,0,0,0,0,2,45
4523,24,1,0,0,0,2,45
4524,25,1,0,0,0,2,45
4525,26,1,0,0,0,2,45
4526,27,1,0,0,0,2,45
4527,28,1,0,0,0,2,45
4528,29,1,0,0,0,2,45
4529,30,2,0,0,0,2,45
4530,31,2,0,0,0,2,45
4531,32,2,1,0,0,2,45
4532,33,2,1,0,0,2,45
4533,34,2,1,0,0,2,45
4534,35,2,1,0,0,2,45
4535,36,2,1,0,0,2,45
4536,37,2,1,0,0,2,45
4537,38,2,1,0,0,2,45
4538,39,2,1,0,0,3,45
4539,40,2,1,0,0,3,45
4540,41,2,1,0,0,3,45
4541,42,2,1,0,0,3,45
4542,43,2,1,0,0,3,45
4543,44,2,1,0,0,3,45
4544,45,2,1,0,0,3,45
4545,46,2,1,0,0,3,45
4546,47,2,1,0,0,3,45
4547,48,2,1,0,0,3,45
4548,49,2,1,0,0,3,45
4549,50,2,1,0,0,3,45
4550,51,2,1,0,0,3,45
4551,52,2,1,0,0,3,45
4552,53,2,1,0,0,3,45
4553,54,2,1,0,0,3,45
4554,55,3,1,0,0,3,45
4555,56,3,1,0,0,3,45
4556,57,3,1,0,0,3,45
4557,58,3,1,0,0,3,45
4558,59,3,1,0,0,3,45
4559,60,3,1,0,0,3,45
4560,61,3,1,0,0,3,45
4561,62,3,1,0,0,3,45
4562,63,3,1,0,0,3,45
4563,64,3,1,0,0,3,45
4564,65,3,1,0,0,3,45
4565,66,3,1,0,0,3,45
4566,67,3,1,0,0,3,45
4567,68,3,1,0,0,3,45
4568,69,4,1,0,0,3,45
4569,70,4,1,0,0,3,45
4570,71,4,1,0,0,3,45
4571,72,4,1,0,0,3,45
4572,73,4,1,0,0,3,45
4573,74,4,1,0,0,3,45
4574,75,4,1,0,0,3,45
4575,76,4,1,0,0,3,45
4576,77,4,1,0,0,4,45
4577,78,4,1,0,0,4,45
4578,79,4,1,0,0,4,45
4579,80,4,1,0,0,4,45
4580,81,4,1,0,0,4,45
4581,82,4,1,0,0,4,45
4582,83,4,1,0,0,4,45
4583,84,4,1,0,0,4,45
4584,85,4,1,0,0,4,45
4585,86,4,1,0,0,4,45
4586,87,4,1,0,0,4,45
4587,88,4,1,0,0,4,45
4588,89,4,1,0,0,4,45
4589,90,4,1,0,0,4,45
4590,91,4,1,0,0,4,45
4591,92,4,1,0,0,4,45
4592,93,4,1,0,0,4,45
4593,94,4,1,0,0,4,45
4594,95,4,1,0,0,4,45
4595,96,4,1,0,0,4,45
4596,97,4,1,0,0,4,45
4597,98,4,1,0,0,4,45
4598,99,4,1,0,0,4,45
4599,100,4,1,0,0,4,45
4600,1,0,0,0,0,0,46
4601,2,0,0,0,0,0,46
4602,3,0,0,0,0,0,46
4603,4,0,0,0,0,0,46
4604,5,0,0,0,0,0,46
4605,6,0,0,0,0,0,46
4606,7,0,0,0,0,0,46
4607,8,0,0,0,0,0,46
4608,9,0,0,0,0,0,46
4609,10,0,0,0,0,0,46
4610,11,0,0,0,0,0,46
4611,12,0,0,0,0,0,46
4612,13,0,0,0,0,1,46
4613,14,0,0,0,0,1,46
4614,15,0,0,0,0,2,46
4615,16,0,0,0,0,2,46
4616,17,0,0,0,0,2,46
4617,18,0,0,0,0,2,46
4618,19,0,0,0,0,2,46
4619,20,0,0,0,0,2,46
4620,21,0,0,0,0,2,46
4621,22,0,1,0,0,3,46
4622,23,0,1,0,0,3,46
4623,24,0,1,0,0,3,46
4624,25,0,1,0,0,3,46
4625,26,1,1,0,0,3,46
4626,27,1,1,0,0,3,46
4627,28,1,1,0,0,3,46
4628,29,1,1,0,0,3,46
4629,30,1,1,0,0,3,46
4630,31,1,1,0,0,3,46
4631,32,1,1,0,0,3,46
4632,33,1,1,0,0,3,46
4633,34,1,1,0,0,3,46
4634,35,1,1,0,0,3,46
4635,36,1,1,0,0,3,46
4636,37,1,1,0,0,3,46
4637,38,1,1,0,0,3,46
4638,39,1,1,0,0,3,46
4639,40,1,1,0,0,3,46
4640,41,1,1,0,0,3,46
4641,42,1,1,0,0,4,46
4642,43,1,1,0,0,4,46
4643,44,1,1,0,0,4,46
4644,45,2,1,0,0,4,46
4645,46,2,2,0,0,4,46
4646,47,2,2,0,0,4,46
4647,48,3,2,0,0,4,46
4648,49,3,2,0,0,4,46
4649,50,3,2,0,0,4,46
4650,51,3,2,0,0,4,46
4651,52,3,2,0,0,4,46
4652,53,3,2,0,0,4,46
4653,54,3,2,0,0,4,46
4654,55,4,2,0,0,4,46
4655,56,4,2,0,0,4,46
4656,57,5,2,0,0,4,46
4657,58,5,2,0,0,4,46
4658,59,5,2,0,0,4,46
4659,60,5,2,1,0,4,46
4660,61,6,2,1,0,4,46
4661,62,6,2,1,0,4,46
4662,63,6,2,1,0,4,46
4663,64,6,2,1,1,4,46
4664,65,6,2,1,1,4,46
4665,66,6,2,1,1,4,46
4666,67,6,2,1,1,4,46
4667,68,6,2,1,1,4,46
4668,69,6,2,1,1,4,46
4669,70,6,2,1,1,4,46
4670,71,6,2,1,1,4,46
4671,72,6,2,1,1,4,46
4672,73,6,2,1,1,4,46
4673,74,6,2,1,1,4,46
4674,75,6,2,1,1,4,46
4675,76,6,2,1,1,4,46
4676,77,6,2,1,1,4,46
4677,78,6,3,1,1,4,46
4678,79,6,3,1,1,4,46
4679,80,6,3,1,1,4,46
4680,81,6,3,1,1,4,46
4681,82,6,3,1,1,4,46
4682,83,6,3,1,1,4,46
4683,84,6,3,1,1,4,46
4684,85,6,3,1,1,4,46
4685,86,6,3,1,1,4,46
4686,87,6,3,1,1,4,46
4687,88,6,3,1,1,4,46
4688,89,6,3,1,1,4,46
4689,90,6,3,1,1,4,46
4690,91,6,3,1,1,4,46
4691,92,6,3,1,1,4,46
4692,93,6,3,1,1,4,46
4693,94,6,3,1,1,4,46
4694,95,6,3,1,1,4,46
4695,96,6,3,1,1,4,46
4696,97,6,3,1,1,4,46
4697,98,6,3,1,1,4,46
4698,99,6,3,1,1,4,46
4699,100,6,3,1,1,4,46
4700,1,0,0,0,0,0,47
4701,2,0,0,0,0,0,47
4702,3,0,0,0,0,0,47
4703,4,0,0,0,0,0,47
4704,5,0,0,0,0,0,47
4705,6,0,0,0,0,0,47
4706,7,0,0,0,0,0,47
4707,8,0,0,0,0,0,47
4708,9,0,0,0,0,0,47
4709,10,0,0,0,0,0,47
4710,11,0,0,0,0,0,47
4711,12,0,0,0,0,0,47
4712,13,0,0,0,0,0,47
4713,14,0,0,0,0,0,47
4714,15,0,0,0,0,0,47
4715,16,0,0,0,0,0,47
4716,17,1,0,0,0,0,47
4717,18,1,0,0,0,0,47
4718,19,1,0,0,0,1,47
4719,20,1,0,0,0,1,47
4720,21,1,0,0,0,1,47
4721,22,1,0,0,0,1,47
4722,23,1,0,0,0,2,47
4723,24,1,0,0,0,4,47
4724,25,1,0,0,0,4,47
4725,26,1,0,0,0,4,47
4726,27,1,0,0,0,4,47
4727,28,1,0,0,0,4,47
4728,29,1,0,0,0,4,47
4729,30,3,0,0,0,4,47
4730,31,3,0,0,0,4,47
4731,32,3,0,0,0,4,47
4732,33,3,0,0,0,4,47
4733,34,3,0,0,0,4,47
4734,35,3,0,0,0,4,47
4735,36,4,0,0,0,4,47
4736,37,4,0,0,0,4,47
4737,38,5,0,0,0,4,47
4738,39,5,0,0,0,4,47
4739,40,5,0,0,0,4,47
4740,41,5,0,0,0,4,47
4741,42,5,0,0,0,4,47
4742,43,5,0,0,0,4,47
4743,44,5,0,0,0,4,47
4744,45,5,0,0,0,4,47
4745,46,5,0,0,0,4,47
4746,47,5,0,0,0,4,47
4747,48,5,0,0,0,4,47
4748,49,5,0,0,0,4,47
4749,50,5,0,0,0,4,47
4750,51,5,0,0,0,4,47
4751,52,5,1,0,0,4,47
4752,53,5,1,0,0,4,47
4753,54,5,1,0,0,4,47
4754,55,5,1,0,0,4,47
4755,56,5,1,0,0,4,47
4756,57,5,1,0,0,4,47
4757,58,5,1,0,0,4,47
4758,59,5,1,0,0,4,47
4759,60,5,1,0,0,4,47
4760,61,5,1,0,0,4,47
4761,62,5,1,0,1,4,47
4762,63,5,1,0,1,4,47
4763,64,5,1,0,1,4,47
4764,65,5,1,0,1,4,47
4765,66,5,2,0,1,4,47
4766,67,5,2,0,1,4,47
4767,68,5,2,0,1,4,47
4768,69,5,2,0,1,4,47
4769,70,5,2,0,1,4,47
4770,71,5,2,0,1,4,47
4771,72,5,2,0,1,4,47
4772,73,5,2,0,1,4,47
4773,74,5,2,0,1,4,47
4774,75,5,2,0,1,4,47
4775,76,5,2,0,1,4,47
4776,77,5,2,0,1,4,47
4777,78,5,2,0,1,4,47
4778,79,5,2,0,1,4,47
4779,80,6,2,0,1,4,47
4780,81,6,2,0,1,4,47
4781,82,6,2,0,1,4,47
4782,83,6,2,0,1,4,47
4783,84,6,2,0,1,4,47
4784,85,7,2,0,1,4,47
4785,86,7,2,0,1,4,47
4786,87,7,2,0,1,4,47
4787,88,7,2,0,1,4,47
4788,89,7,2,0,1,4,47
4789,90,7,2,0,1,4,47
4790,91,7,2,0,1,4,47
4791,92,7,2,0,1,4,47
4792,93,7,2,0,1,4,47
4793,94,7,2,0,1,4,47
4794,95,7,2,0,1,4,47
4795,96,7,2,0,1,4,47
4796,97,7,2,0,1,4,47
4797,98,7,2,0,1,4,47
4798,99,7,2,0,1,4,47
4799,100,7,2,0,1,4,47
4800,1,0,0,0,0,0,48
4801,2,0,0,0,0,0,48
4802,3,0,0,0,0,0,48
4803,4,0,0,0,0,0,48
4804,5,0,0,0,0,0,48
4805,6,0,0,0,0,0,48
4806,7,0,0,0,0,0,48
4807,8,0,0,0,0,0,48
4808,9,0,0,0,0,0,48
4809,10,0,0,0,0,1,48
4810,11,0,0,0,0,1,48
4811,12,0,0,0,0,1,48
4812,13,0,0,0,0,1,48
4813,14,0,0,0,0,1,48
4814,15,1,0,0,0,1,48
4815,16,1,0,0,0,1,48
4816,17,1,0,0,0,1,48
4817,18,1,0,0,0,1,48
4818,19,1,0,0,0,1,48
4819,20,1,0,0,0,1,48
4820,21,1,0,0,0,1,48
4821,22,1,0,0,0,1,48
4822,23,1,0,0,0,2,48
4823,24,1,0,0,0,2,48
4824,25,1,0,0,0,2,48
4825,26,1,0,0,0,2,48
4826,27,1,0,0,0,2,48
4827,28,1,0,0,0,2,48
4828,29,1,0,0,0,2,48
4829,30,1,0,0,0,2,48
4830,31,1,0,0,0,2,48
4831,32,1,0,0,0,2,48
4832,33,1,0,0,0,2,48
4833,34,1,0,0,0,2,48
4834,35,1,0,0,0,2,48
4835,36,1,0,0,0,2,48
4836,37,1,0,0,0,2,48
4837,38,1,0,0,0,2,48
4838,39,1,0,0,0,2,48
4839,40,1,0,0,0,2,48
4840,41,1,0,0,0,2,48
4841,42,1,0,0,0,2,48
4842,43,1,0,0,0,2,48
4843,44,1,0,0,0,2,48
4844,45,1,0,0,0,2,48
4845,46,1,0,0,0,2,48
4846,47,1,0,0,0,2,48
4847,48,1,0,0,0,2,48
4848,49,1,0,0,0,2,48
4849,50,1,0,0,0,2,48
4850,51,1,0,0,0,2,48
4851,52,1,0,0,0,2,48
4852,53,1,0,0,0,2,48
4853,54,1,0,0,0,2,48
4854,55,1,0,0,0,2,48
4855,56,2,0,0,0,2,48
4856,57,2,0,0,0,2,48
4857,58,2,0,0,0,2,48
4858,59,2,0,0,0,3,48
4859,60,2,0,0,0,3,48
4860,61,2,0,0,0,3,48
4861,62,3,0,0,0,3,48
4862,63,3,0,0,0,3,48
4863,64,3,0,0,0,3,48
4864,65,3,0,0,0,3,48
4865,66,3,0,0,0,3,48
4866,67,3,0,0,0,3,48
4867,68,3,0,0,0,3,48
4868,69,3,0,0,0,3,48
4869,70,3,0,0,0,3,48
4870,71,3,0,0,0,3,48
4871,72,3,0,0,0,3,48
4872,73,3,0,0,0,3,48
4873,74,3,0,0,0,3,48
4874,75,3,0,0,0,3,48
4875,76,3,0,0,0,3,48
4876,77,3,0,0,0,3,48
4877,78,3,0,0,0,3,48
4878,79,4,0,0,0,3,48
4879,80,4,0,0,0,3,48
4880,81,4,0,0,0,3,48
4881,82,4,0,0,0,3,48
4882,83,4,0,0,0,3,48
4883,84,4,0,0,1,3,48
4884,85,4,0,0,1,3,48
4885,86,4,0,0,1,3,48
4886,87,4,0,0,1,3,48
4887,88,4,0,0,1,3,48
4888,89,4,0,0,1,3,48
4889,90,4,0,0,1,3,48
4890,91,4,0,0,1,3,48
4891,92,4,0,0,1,3,48
4892,93,4,0,0,1,3,48
4893,94,4,0,0,1,3,48
4894,95,4,0,0,1,3,48
4895,96,4,0,0,1,3,48
4896,97,4,0,0,1,3,48
4897,98,4,0,0,1,3,48
4898,99,4,0,0,1,3,48
4899,100,4,0,0,1,3,48
4900,1,0,0,0,0,0,49
4901,2,0,0,0,0,0,49
4902,3,0,0,0,0,0,49
4903,4,0,0,0,0,0,49
4904,5,0,0,0,0,0,49
4905,6,0,0,0,0,0,49
4906,7,0,0,0,0,0,49
4907,8,0,0,0,0,0,49
4908,9,0,0,0,0,0,49
4909,10,0,0,0,0,0,49
4910,11,0,0,0,0,0,49
4911,12,0,0,0,0,0,49
4912,13,0,0,0,0,0,49
4913,14,0,0,0,0,0,49
4914,15,0,0,0,0,0,49
4915,16,0,0,0,0,0,49
4916,17,0,0,0,0,0,49
4917,18,0,0,0,0,0,49
4918,19,0,0,0,0,0,49
4919,20,0,0,0,0,0,49
4920,21,0,0,0,0,1,49
4921,22,0,0,0,0,2,49
4922,23,0,0,0,0,2,49
4923,24,0,0,0,0,2,49
4924,25,0,0,0,0,2,49
4925,26,1,0,0,0,2,49
4926,27,1,0,0,0,2,49
4927,28,1,0,0,0,2,49
4928,29,1,0,0,0,3,49
4929,30,1,0,0,0,4,49
4930,31,1,0,0,0,4,49
4931,32,1,0,0,0,4,49
4932,33,1,0,0,0,4,49
4933,34,1,0,0,0,4,49
4934,35,1,0,0,0,4,49
4935,36,1,0,0,0,4,49
4936,37,1,0,0,0,4,49
4937,38,1,0,0,0,4,49
4938,39,1,0,0,0,4,49
4939,40,1,0,0,0,4,49
4940,41,1,0,0,0,4,49
4941,42,1,0,0,1,4,49
4942,43,1,0,0,1,4,49
4943,44,1,0,0,1,4,49
4944,45,1,0,0,1,4,49
4945,46,1,0,0,1,4,49
4946,47,1,0,0,1,4,49
4947,48,1,0,0,1,4,49
4948,49,1,0,0,1,4,49
4949,50,1,0,0,2,4,49
4950,51,1,0,0,2,4,49
4951,52,1,0,0,2,4,49
4952,53,1,0,0,2,4,49
4953,54,1,0,0,2,4,49
4954,55,1,0,0,2,4,49
4955,56,1,0,0,2,4,49
4956,57,1,0,0,2,4,49
4957,58,1,0,0,2,4,49
4958,59,1,0,0,2,4,49
4959,60,1,0,0,2,4,49
4960,61,1,0,0,2,4,49
4961,62,2,0,0,2,4,49
4962,63,3,0,0,2,4,49
4963,64,3,0,0,2,4,49
4964,65,3,0,0,2,4,49
4965,66,3,0,0,2,4,49
4966,67,3,0,0,2,4,49
4967,68,3,0,0,2,4,49
4968,69,3,0,0,2,4,49
4969,70,3,0,0,2,4,49
4970,71,3,0,0,2,4,49
4971,72,3,0,0,2,4,49
4972,73,3,0,0,2,4,49
4973,74,3,0,0,2,4,49
4974,75,3,0,0,2,4,49
4975,76,3,1,0,2,4,49
4976,77,3,1,0,2,4,49
4977,78,3,1,0,2,4,49
4978,79,3,1,0,2,4,49
4979,80,3,1,0,2,4,49
4980,81,3,1,0,2,4,49
4981,82,3,1,0,2,4,49
4982,83,3,1,0,2,4,49
4983,84,3,1,0,2,4,49
